key,nubKey,nameKey,taxonID,sourceTaxonKey,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,datasetKey,constituentKey,parentKey,parent,scientificName,canonicalName,vernacularName,authorship,nameType,rank,origin,taxonomicStatus,nomenclaturalStatus,remarks,numDescendants,lastCrawled,lastInterpreted,issues,class,group,basionymKey,basionym,publishedIn
8934845,8934845.0,13958631,gbif:8934845,181466806.0,Chromista,Foraminifera,Astrorhizida,Hyperamminidae,Saccorhiza,Saccorhiza flexiliramosa,4,8376456,,8142878,7401809,6761046,8934845.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,6761046,Saccorhiza,"Saccorhiza flexiliramosa Moreman, 1933",Saccorhiza flexiliramosa,,"Moreman, 1933",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:53:21.973+00:00,[],,Saccorhiza spp.,,,"Moreman, W. L. (1933). Arenaceous Foraminifera from the Lower Paleozoic Rocks of Oklahoma. Journal of Paleontology, 7(4): 393–397. https://www.marinespecies.org/foraminifera/aphia.php?p=sourcedetails&id=286194"
9424597,9424597.0,32915329,gbif:9424597,181466803.0,Chromista,Foraminifera,Astrorhizida,Hyperamminidae,Saccorhiza,Saccorhiza fragilis,4,8376456,,8142878,7401809,6761046,9424597.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,6761046,Saccorhiza,"Saccorhiza fragilis Łuczkowska, 1990",Saccorhiza fragilis,,"Łuczkowska, 1990",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:53:21.983+00:00,[],,Saccorhiza spp.,,,"Łuczkowska, E. (1990). Stratigraphically important agglutinated foraminifera in the Badenian (Miocene M4) of Poland. In: Hemleben, C.; Kaminski, M.A.; Kuhnt, W.; Scott, D.B. (Editors), Paleoecology, Biostratigraphy, Paleoceanography and Taxonomy of Agglutinated Foraminifera, pp 843–857. NATO ASI Series C. https://doi.org/10.1007/978-94-011-3350-0_31"
7807692,7807692.0,9982289,gbif:7807692,172311587.0,Chromista,Foraminifera,Astrorhizida,Hyperamminidae,Saccorhiza,Saccorhiza glabrilocula,4,8376456,,8142878,7401809,6761046,7807692.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,6761046,Saccorhiza,"Saccorhiza glabrilocula Zheng & Fu, 2001",Saccorhiza glabrilocula,,"Zheng & Fu, 2001",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:53:22.008+00:00,[],,Saccorhiza spp.,,,"Zheng, S., & Fu, Z. (2001). Fauna Sinica, Phylum Granuloreticulosa, Class Foraminiferea, Agglutinated Foraminifera. Science Press, Beijing, 779 pp. + 122 pls. https://www.marinespecies.org/foraminifera/aphia.php?p=sourcedetails&id=148199"
8003250,8003250.0,9982292,gbif:8003250,172311586.0,Chromista,Foraminifera,Astrorhizida,Hyperamminidae,Saccorhiza,Saccorhiza luctuosa,4,8376456,,8142878,7401809,6761046,8003250.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,6761046,Saccorhiza,"Saccorhiza luctuosa Saidova, 1970",Saccorhiza luctuosa,,"Saidova, 1970",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:53:22.010+00:00,[],,Saccorhiza spp.,,,"Saidova, K. M. (1970). Бентосные Фораминиферы раыона курило-Камчатского желоба - Benthic foraminifera of the Kurile-Kamchatka Trench based on the data of the 39th cruise of the R/V “Vityaz.”. Труды Институт океанологии-Trudy Institut Oceanology, 86: 134–161. https://www.marinespecies.org/foraminifera/aphia.php?p=sourcedetails&id=260943"
7856037,7856037.0,9982310,gbif:7856037,172311585.0,Chromista,Foraminifera,Astrorhizida,Hyperamminidae,Saccorhiza,Saccorhiza praealta,4,8376456,,8142878,7401809,6761046,7856037.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,6761046,Saccorhiza,"Saccorhiza praealta Saidova, 1975",Saccorhiza praealta,,"Saidova, 1975",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:53:21.995+00:00,[],,Saccorhiza spp.,,,"Saidova, K. M. (1975). Бентосине фораминиферий Тихого океана-Bentosniye foraminifery Tikhogo Okeana-Benthonic Foraminifera of the Pacific Ocean. Институт океанологии им. П. П. Шершова Академии наук СССР-P.P. Shirshov Institute of Oceanology, Academy of Sciences of the USSR, Moscow, 3: parts. https://www.marinespecies.org/foraminifera/aphia.php?p=sourcedetails&id=188778"
7498414,7498414.0,9982315,gbif:7498414,172311582.0,Chromista,Foraminifera,Astrorhizida,Hyperamminidae,Saccorhiza,Saccorhiza ramosa,4,8376456,,8142878,7401809,6761046,7498414.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,6761046,Saccorhiza,"Saccorhiza ramosa (Brady, 1879)",Saccorhiza ramosa,,"(Brady, 1879) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:53:21.976+00:00,['ORIGINAL_NAME_DERIVED'],,Saccorhiza spp.,8326892.0,"Hyperammina ramosa Brady, 1879","Cushman, J. A. (1910). A monograph of the Foraminifera of the North Pacific Ocean. Part I. Astrorhizidae and Lituolidae. Bulletin of the United States National Museum, 71(1): 1–134. https://www.marinespecies.org/foraminifera/aphia.php?p=sourcedetails&id=146262"
8005937,8005937.0,9982323,gbif:8005937,176082428.0,Chromista,Foraminifera,Astrorhizida,Hyperamminidae,Saccorhiza,Saccorhiza spiculitubula,4,8376456,,8142878,7401809,6761046,8005937.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,6761046,Saccorhiza,"Saccorhiza spiculitubula Zheng & Fu, 2001",Saccorhiza spiculitubula,,"Zheng & Fu, 2001",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:53:21.974+00:00,[],,Saccorhiza spp.,,,"Zheng, S., & Fu, Z. (2001). Fauna Sinica, Phylum Granuloreticulosa, Class Foraminiferea, Agglutinated Foraminifera. Science Press, Beijing, 779 pp. + 122 pls. https://www.marinespecies.org/foraminifera/aphia.php?p=sourcedetails&id=148199"
9342793,9342793.0,16277160,gbif:9342793,181466800.0,Chromista,Foraminifera,Astrorhizida,Hyperamminidae,Saccorhiza,Saccorhiza surculus,4,8376456,,8142878,7401809,6761046,9342793.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,6761046,Saccorhiza,"Saccorhiza surculus Bell, 1996",Saccorhiza surculus,,"Bell, 1996",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:53:22.006+00:00,[],,Saccorhiza spp.,,,"Bell, K. N. (1996). Early Devonian (Emsian) agglutinated foraminiferans from Buchan and Bindi, Victoria, Australia. Proceedings of the Royal Society of Victoria, 108(2): 73–106. https://www.marinespecies.org/foraminifera/aphia.php?p=sourcedetails&id=182743"
7956816,7956816.0,9982326,gbif:7956816,172311580.0,Chromista,Foraminifera,Astrorhizida,Hyperamminidae,Saccorhiza,Saccorhiza zankevichi,4,8376456,,8142878,7401809,6761046,7956816.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,6761046,Saccorhiza,"Saccorhiza zankevichi Saidova, 1970",Saccorhiza zankevichi,,"Saidova, 1970",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:53:21.981+00:00,[],,Saccorhiza spp.,,,"Saidova, K. M. (1970). Бентосные Фораминиферы раыона курило-Камчатского желоба - Benthic foraminifera of the Kurile-Kamchatka Trench based on the data of the 39th cruise of the R/V “Vityaz.”. Труды Институт океанологии-Trudy Institut Oceanology, 86: 134–161. https://www.marinespecies.org/foraminifera/aphia.php?p=sourcedetails&id=260943"
7815456,7815456.0,25171133,gbif:7815456,158312011.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Phyllotricha verruculosa,4,98,7073593.0,1182,7733,3196548,7815456.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,763a8aa3-65de-443e-bd20-bbe958a1ef74,3196548,Sargassum,Phyllotricha verruculosa (C.Agardh) R.M Dixon & Huisman,Phyllotricha verruculosa,,(C.Agardh) R.M Dixon & Huisman,SCIENTIFIC,SPECIES,SOURCE,DOUBTFUL,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.618+00:00,"['ORIGINAL_NAME_DERIVED', 'NAME_PARENT_MISMATCH']",Phaeophyceae,Sargassum spp.,9440085.0,? verruculosa C.Agardh,
3196592,3196592.0,10068454,gbif:3196592,117173738.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum acinarium,4,98,7073593.0,1182,7733,3196548,3196592.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,aacd816d-662c-49d2-ad1a-97e66e2a2908,3196548,Sargassum,Sargassum acinarium (L.) Setch.,Sargassum acinarium,,(L.) Setch.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.714+00:00,[],Phaeophyceae,Sargassum spp.,3196600.0,Fucus acinarius L.,
3197223,3197223.0,17144497,gbif:3197223,102316763.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum agardhianum,4,98,7073593.0,1182,7733,3196548,3197223.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,9ca92552-f23a-41a8-a140-01abaa31c931,3196548,Sargassum,Sargassum agardhianum J.Ag.,Sargassum agardhianum,,J.Ag.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.877+00:00,[],Phaeophyceae,Sargassum spp.,,,
3196972,3196972.0,38464397,gbif:3196972,176727289.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum albemarlense,4,98,7073593.0,1182,7733,3196548,3196972.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,19491596-35ae-4a91-9a98-85cf505f1bd3,3196548,Sargassum,Sargassum albemarlense W.R.Taylor,Sargassum albemarlense,Albemarle Sargassum,W.R.Taylor,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.663+00:00,[],Phaeophyceae,Sargassum spp.,,,
4267645,4267645.0,10068528,gbif:4267645,102316764.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum albermarlense,4,98,7073593.0,1182,7733,3196548,4267645.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,9ca92552-f23a-41a8-a140-01abaa31c931,3196548,Sargassum,Sargassum albermarlense Taylor,Sargassum albermarlense,,Taylor,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.401+00:00,[],Phaeophyceae,Sargassum spp.,,,
3197007,3197007.0,10068537,gbif:3197007,131954115.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum alternato-pinnatum,4,98,7073593.0,1182,7733,3196548,3197007.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1ec61203-14fa-4fbd-8ee5-a4a80257b45a,3196548,Sargassum,"Sargassum alternato-pinnatum Yamada, 1942",Sargassum alternato-pinnatum,,"Yamada, 1942",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.251+00:00,[],Phaeophyceae,Sargassum spp.,,,
3196627,3196627.0,10068540,gbif:3196627,131954124.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum amabile,4,98,7073593.0,1182,7733,3196548,3196627.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1ec61203-14fa-4fbd-8ee5-a4a80257b45a,3196548,Sargassum,"Sargassum amabile Yamada, 1942",Sargassum amabile,,"Yamada, 1942",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.240+00:00,[],Phaeophyceae,Sargassum spp.,,,
3196783,3196783.0,25171131,gbif:3196783,158312006.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum aquifolium,4,98,7073593.0,1182,7733,3196548,3196783.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,763a8aa3-65de-443e-bd20-bbe958a1ef74,3196548,Sargassum,Sargassum aquifolium (Turner) C.Agardh,Sargassum aquifolium,,(Turner) C.Agardh,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.584+00:00,['ORIGINAL_NAME_DERIVED'],Phaeophyceae,Sargassum spp.,3196784.0,"Fucus aquifolius Turner, 1807",
3196811,3196811.0,34588308,gbif:3196811,168024403.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum asperifolium,4,98,7073593.0,1182,7733,3196548,3196811.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,a6c6cead-b5ce-4a4e-8cf5-1542ba708dec,3196548,Sargassum,Sargassum asperifolium Hering & G.Martens ex J.Agardh,Sargassum asperifolium,,Hering & G.Martens ex J.Agardh,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.855+00:00,[],Phaeophyceae,Sargassum spp.,,,
3197114,3197114.0,17144201,gbif:3197114,131954136.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum baccularia,4,98,7073593.0,1182,7733,3196548,3197114.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1ec61203-14fa-4fbd-8ee5-a4a80257b45a,3196548,Sargassum,"Sargassum baccularia (Martens) C.Agardh, 1824",Sargassum baccularia,,"(Martens) C.Agardh, 1824",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.155+00:00,[],Phaeophyceae,Sargassum spp.,,,
3197224,3197224.0,10068784,gbif:3197224,102316767.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum bermudense,4,98,7073593.0,1182,7733,3196548,3197224.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,9ca92552-f23a-41a8-a140-01abaa31c931,3196548,Sargassum,Sargassum bermudense,Sargassum bermudense,,,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.449+00:00,[],Phaeophyceae,Sargassum spp.,,,
3197079,3197079.0,17144505,gbif:3197079,102316768.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum boryi,4,98,7073593.0,1182,7733,3196548,3197079.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,9ca92552-f23a-41a8-a140-01abaa31c931,3196548,Sargassum,Sargassum boryi C.Ag.,Sargassum boryi,,C.Ag.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,2,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.482+00:00,[],Phaeophyceae,Sargassum spp.,,,
7567590,7567590.0,13350071,gbif:7567590,117173764.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum buxifolium,4,98,7073593.0,1182,7733,3196548,7567590.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,aacd816d-662c-49d2-ad1a-97e66e2a2908,3196548,Sargassum,Sargassum buxifolium (Chauvin) M.J.Wynne,Sargassum buxifolium,,(Chauvin) M.J.Wynne,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.674+00:00,[],Phaeophyceae,Sargassum spp.,8401399.0,Sargassum hystrix var. buxifolium Chauvin,
3197000,3197000.0,17144507,gbif:3197000,102316771.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum carpophyllum,4,98,7073593.0,1182,7733,3196548,3197000.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,9ca92552-f23a-41a8-a140-01abaa31c931,3196548,Sargassum,Sargassum carpophyllum J.Ag.,Sargassum carpophyllum,,J.Ag.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,2,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.878+00:00,[],Phaeophyceae,Sargassum spp.,,,
3197059,3197059.0,17144513,gbif:3197059,102316774.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum cinctum,4,98,7073593.0,1182,7733,3196548,3197059.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,9ca92552-f23a-41a8-a140-01abaa31c931,3196548,Sargassum,Sargassum cinctum J.Ag.,Sargassum cinctum,,J.Ag.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.458+00:00,[],Phaeophyceae,Sargassum spp.,,,
3196983,3196983.0,130278769,gbif:3196983,210892696.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum cinereum,4,98,7073593.0,1182,7733,3196548,3196983.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1eefe3ce-8f87-4d15-978b-93b6bf899916,3196548,Sargassum,"Sargassum cinereum J.Agardh.A.Habit, 1848",Sargassum cinereum,,"J.Agardh.A.Habit, 1848",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.091+00:00,[],Phaeophyceae,Sargassum spp.,,,"Agardh, J. G. (1848) Species genera et ordines algarum. Seu descriptiones succinctae specierum, generum et ordinum, quibus algarum regnum cnstituitur. Volumen Primum. Algas fucoideas complectense. C. W. K. Gleerup, Lund, 363 pp."
3196770,3196770.0,130278768,gbif:3196770,210892697.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum confusum,4,98,7073593.0,1182,7733,3196548,3196770.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1eefe3ce-8f87-4d15-978b-93b6bf899916,3196548,Sargassum,"Sargassum confusum C.Agardh.A.Habit, 1824",Sargassum confusum,,"C.Agardh.A.Habit, 1824",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.086+00:00,[],Phaeophyceae,Sargassum spp.,,,"Agardh, C. A. (1824) Systema algarum. Literis Berlingianis, Lundae, 312 pp."
3196611,3196611.0,17144519,gbif:3196611,102316775.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum coriifolium,4,98,7073593.0,1182,7733,3196548,3196611.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,9ca92552-f23a-41a8-a140-01abaa31c931,3196548,Sargassum,Sargassum coriifolium J.Ag.,Sargassum coriifolium,,J.Ag.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,2,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.469+00:00,[],Phaeophyceae,Sargassum spp.,,,
3196955,3196955.0,17144472,gbif:3196955,102316776.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum crassifolium,4,98,7073593.0,1182,7733,3196548,3196955.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,9ca92552-f23a-41a8-a140-01abaa31c931,3196548,Sargassum,Sargassum crassifolium J.Ag.,Sargassum crassifolium,,J.Ag.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.508+00:00,[],Phaeophyceae,Sargassum spp.,,,
3196971,3196971.0,10069383,gbif:3196971,131954135.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum crispifolium,4,98,7073593.0,1182,7733,3196548,3196971.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1ec61203-14fa-4fbd-8ee5-a4a80257b45a,3196548,Sargassum,"Sargassum crispifolium Yamada, 1931",Sargassum crispifolium,,"Yamada, 1931",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.159+00:00,[],Phaeophyceae,Sargassum spp.,,,
3197199,3197199.0,17144515,gbif:3197199,102316777.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum cristaefolium,4,98,7073593.0,1182,7733,3196548,3197199.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,9ca92552-f23a-41a8-a140-01abaa31c931,3196548,Sargassum,Sargassum cristaefolium C.Agardh,Sargassum cristaefolium,,C.Agardh,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.436+00:00,[],Phaeophyceae,Sargassum spp.,,,
3196902,3196902.0,17144428,gbif:3196902,117173704.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum cymosum,4,98,7073593.0,1182,7733,3196548,3196902.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,aacd816d-662c-49d2-ad1a-97e66e2a2908,3196548,Sargassum,Sargassum cymosum C.Agardh,Sargassum cymosum,,C.Agardh,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,6,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.794+00:00,[],Phaeophyceae,Sargassum spp.,,,
3196660,3196660.0,10068291,gbif:3196660,161325907.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum densifolium,4,98,7073593.0,1182,7733,3196548,3196660.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6,3196548,Sargassum,"Sargassum densifolium Zanardini, 1858",Sargassum densifolium,,"Zanardini, 1858",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.398+00:00,[],Phaeophyceae,Sargassum spp.,,,
3196958,3196958.0,17144140,gbif:3196958,168024400.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum dentifolium,4,98,7073593.0,1182,7733,3196548,3196958.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,a6c6cead-b5ce-4a4e-8cf5-1542ba708dec,3196548,Sargassum,Sargassum dentifolium (Turner) C.Agardh,Sargassum dentifolium,,(Turner) C.Agardh,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.852+00:00,[],Phaeophyceae,Sargassum spp.,,,
3197003,3197003.0,17144149,gbif:3197003,168024399.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum desfontainesii,4,98,7073593.0,1182,7733,3196548,3197003.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,a6c6cead-b5ce-4a4e-8cf5-1542ba708dec,3196548,Sargassum,Sargassum desfontainesii (Turner) C.Agardh,Sargassum desfontainesii,,(Turner) C.Agardh,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.849+00:00,['ORIGINAL_NAME_DERIVED'],Phaeophyceae,Sargassum spp.,3197005.0,"Fucus desfontainesii Turner, 1811",
3197210,3197210.0,17144479,gbif:3197210,102316779.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum desvauxii,4,98,7073593.0,1182,7733,3196548,3197210.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,9ca92552-f23a-41a8-a140-01abaa31c931,3196548,Sargassum,Sargassum desvauxii (Mertens) C.Ag.,Sargassum desvauxii,,(Mertens) C.Ag.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.491+00:00,['ORIGINAL_NAME_DERIVED'],Phaeophyceae,Sargassum spp.,3197211.0,"Fucus desvauxii Mertens, 1819",
3196679,3196679.0,10068344,gbif:3196679,131954121.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum distichum,4,98,7073593.0,1182,7733,3196548,3196679.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1ec61203-14fa-4fbd-8ee5-a4a80257b45a,3196548,Sargassum,"Sargassum distichum Sonder, 1845",Sargassum distichum,,"Sonder, 1845",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.177+00:00,[],Phaeophyceae,Sargassum spp.,,,
8057868,8057868.0,17144483,gbif:8057868,102316780.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum duplicatum,4,98,7073593.0,1182,7733,3196548,8057868.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,9ca92552-f23a-41a8-a140-01abaa31c931,3196548,Sargassum,Sargassum duplicatum J.Ag.,Sargassum duplicatum,,J.Ag.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,2,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.402+00:00,[],Phaeophyceae,Sargassum spp.,,,
3196608,3196608.0,17144540,gbif:3196608,102316783.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum echinocarpum,4,98,7073593.0,1182,7733,3196548,3196608.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,9ca92552-f23a-41a8-a140-01abaa31c931,3196548,Sargassum,Sargassum echinocarpum J.Ag.,Sargassum echinocarpum,,J.Ag.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,2,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.452+00:00,[],Phaeophyceae,Sargassum spp.,,,
9088971,,55370291,gbif:9088971,210892698.0,Chromista,Ochrophyta,Fucales,Sargassaceae,Sargassum,Sargassum feldmannii,4,98,7073593.0,1182,7733,3196548,9088971.0,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1eefe3ce-8f87-4d15-978b-93b6bf899916,3196548,Sargassum,"Sargassum feldmannii Pham-Hoang, 1967",Sargassum feldmannii,,"Pham-Hoang, 1967",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,0,2023-08-22T23:20:59.545+00:00,2023-08-22T22:54:32.089+00:00,[],Phaeophyceae,Sargassum spp.,,,
